Category,Sub-Category,Month,Millions of Dollars,Pipeline_exc_datetime
Meats and poultry,Other meats,1971/11/01,3621,2023/08/31 04:02:51
Meats and poultry,Other meats,1971/12/01,3666,2023/08/31 04:02:51
Meats and poultry,Other meats,1972/01/01,3585,2023/08/31 04:02:51
Meats and poultry,Other meats,1972/02/01,3688,2023/08/31 04:02:51
Meats and poultry,Other meats,1972/03/01,3750,2023/08/31 04:02:51
Meats and poultry,Other meats,1972/04/01,3801,2023/08/31 04:02:51
Meats and poultry,Other meats,1972/05/01,3860,2023/08/31 04:02:51
Meats and poultry,Other meats,1972/06/01,3875,2023/08/31 04:02:51
Meats and poultry,Other meats,1972/07/01,3909,2023/08/31 04:02:51
Meats and poultry,Other meats,1972/08/01,3951,2023/08/31 04:02:51
Meats and poultry,Other meats,1972/09/01,4016,2023/08/31 04:02:51
Meats and poultry,Other meats,1972/10/01,4084,2023/08/31 04:02:51
Meats and poultry,Other meats,1972/11/01,4106,2023/08/31 04:02:51
Meats and poultry,Other meats,1972/12/01,4139,2023/08/31 04:02:51
Meats and poultry,Other meats,1973/01/01,4209,2023/08/31 04:02:51
Meats and poultry,Other meats,1973/02/01,4268,2023/08/31 04:02:51
Meats and poultry,Other meats,1973/03/01,4331,2023/08/31 04:02:51
Meats and poultry,Other meats,1973/04/01,4394,2023/08/31 04:02:51
Meats and poultry,Other meats,1973/05/01,4424,2023/08/31 04:02:51
Meats and poultry,Other meats,1973/06/01,4494,2023/08/31 04:02:51
Meats and poultry,Other meats,1973/07/01,4697,2023/08/31 04:02:51
Meats and poultry,Other meats,1973/08/01,4633,2023/08/31 04:02:51
Meats and poultry,Other meats,1973/09/01,4687,2023/08/31 04:02:51
Meats and poultry,Other meats,1973/10/01,4679,2023/08/31 04:02:51
Meats and poultry,Other meats,1973/11/01,4721,2023/08/31 04:02:51
Meats and poultry,Other meats,1973/12/01,4777,2023/08/31 04:02:51
Meats and poultry,Other meats,1974/01/01,4814,2023/08/31 04:02:51
Meats and poultry,Other meats,1974/02/01,4849,2023/08/31 04:02:51
Meats and poultry,Other meats,1974/03/01,4816,2023/08/31 04:02:51
Meats and poultry,Other meats,1974/04/01,4778,2023/08/31 04:02:51
Meats and poultry,Other meats,1974/05/01,4789,2023/08/31 04:02:51
Meats and poultry,Other meats,1974/06/01,4825,2023/08/31 04:02:51
Meats and poultry,Other meats,1974/07/01,4884,2023/08/31 04:02:51
Meats and poultry,Other meats,1974/08/01,5029,2023/08/31 04:02:51
Meats and poultry,Other meats,1974/09/01,5072,2023/08/31 04:02:51
Meats and poultry,Other meats,1974/10/01,5124,2023/08/31 04:02:51
Meats and poultry,Other meats,1974/11/01,5227,2023/08/31 04:02:51
Meats and poultry,Other meats,1974/12/01,5180,2023/08/31 04:02:51
Meats and poultry,Other meats,1975/01/01,5303,2023/08/31 04:02:51
Meats and poultry,Other meats,1975/02/01,5372,2023/08/31 04:02:51
Meats and poultry,Other meats,1975/03/01,5478,2023/08/31 04:02:51
Meats and poultry,Other meats,1975/04/01,5479,2023/08/31 04:02:51
Meats and poultry,Other meats,1975/05/01,5688,2023/08/31 04:02:51
Meats and poultry,Other meats,1975/06/01,5756,2023/08/31 04:02:51
Meats and poultry,Other meats,1975/07/01,5907,2023/08/31 04:02:51
Meats and poultry,Other meats,1975/08/01,5969,2023/08/31 04:02:51
Meats and poultry,Other meats,1975/09/01,5997,2023/08/31 04:02:51
Meats and poultry,Other meats,1975/10/01,6007,2023/08/31 04:02:51
Meats and poultry,Other meats,1975/11/01,6069,2023/08/31 04:02:51
Meats and poultry,Other meats,1975/12/01,6083,2023/08/31 04:02:51
Meats and poultry,Pork,1959/01/01,2598,2023/08/31 04:02:51
Meats and poultry,Pork,1959/02/01,2581,2023/08/31 04:02:51
Meats and poultry,Pork,1959/03/01,2540,2023/08/31 04:02:51
Meats and poultry,Pork,1959/04/01,2542,2023/08/31 04:02:51
Meats and poultry,Pork,1959/05/01,2590,2023/08/31 04:02:51
Meats and poultry,Pork,1959/06/01,2598,2023/08/31 04:02:51
Meats and poultry,Pork,1959/07/01,2582,2023/08/31 04:02:51
Meats and poultry,Pork,1959/08/01,2582,2023/08/31 04:02:51
Meats and poultry,Pork,1959/09/01,2596,2023/08/31 04:02:51
Meats and poultry,Pork,1959/10/01,2594,2023/08/31 04:02:51
Meats and poultry,Pork,1959/11/01,2563,2023/08/31 04:02:51
Meats and poultry,Pork,1959/12/01,2606,2023/08/31 04:02:51
Meats and poultry,Pork,1960/01/01,2554,2023/08/31 04:02:51
Meats and poultry,Pork,1960/02/01,2522,2023/08/31 04:02:51
Meats and poultry,Pork,1960/03/01,2581,2023/08/31 04:02:51
Meats and poultry,Pork,1960/04/01,2611,2023/08/31 04:02:51
Meats and poultry,Pork,1960/05/01,2576,2023/08/31 04:02:51
Meats and poultry,Pork,1960/06/01,2562,2023/08/31 04:02:51
Meats and poultry,Pork,1960/07/01,2575,2023/08/31 04:02:51
Meats and poultry,Pork,1960/08/01,2539,2023/08/31 04:02:51
Meats and poultry,Pork,1960/09/01,2522,2023/08/31 04:02:51
Meats and poultry,Pork,1960/10/01,2542,2023/08/31 04:02:51
Meats and poultry,Pork,1960/11/01,2593,2023/08/31 04:02:51
Meats and poultry,Pork,1960/12/01,2543,2023/08/31 04:02:51
Meats and poultry,Pork,1961/01/01,2575,2023/08/31 04:02:51
Meats and poultry,Pork,1961/02/01,2584,2023/08/31 04:02:51
Meats and poultry,Pork,1961/03/01,2590,2023/08/31 04:02:51
Meats and poultry,Pork,1961/04/01,2598,2023/08/31 04:02:51
Meats and poultry,Pork,1961/05/01,2588,2023/08/31 04:02:51
Meats and poultry,Pork,1961/06/01,2592,2023/08/31 04:02:51
Meats and poultry,Pork,1961/07/01,2560,2023/08/31 04:02:51
Meats and poultry,Pork,1961/08/01,2605,2023/08/31 04:02:51
Meats and poultry,Pork,1961/09/01,2619,2023/08/31 04:02:51
Meats and poultry,Pork,1961/10/01,2607,2023/08/31 04:02:51
Meats and poultry,Pork,1961/11/01,2604,2023/08/31 04:02:51
Meats and poultry,Pork,1961/12/01,2642,2023/08/31 04:02:51
Meats and poultry,Pork,1962/01/01,2626,2023/08/31 04:02:51
Meats and poultry,Pork,1962/02/01,2663,2023/08/31 04:02:51
Meats and poultry,Pork,1962/03/01,2676,2023/08/31 04:02:51
Meats and poultry,Pork,1962/04/01,2668,2023/08/31 04:02:51
Meats and poultry,Pork,1962/05/01,2694,2023/08/31 04:02:51
Meats and poultry,Pork,1962/06/01,2692,2023/08/31 04:02:51
Meats and poultry,Pork,1962/07/01,2698,2023/08/31 04:02:51
Meats and poultry,Pork,1962/08/01,2730,2023/08/31 04:02:51
Meats and poultry,Pork,1962/09/01,2784,2023/08/31 04:02:51
Meats and poultry,Pork,1962/10/01,2759,2023/08/31 04:02:51
Meats and poultry,Pork,1962/11/01,2763,2023/08/31 04:02:51
Meats and poultry,Pork,1962/12/01,2755,2023/08/31 04:02:51
Meats and poultry,Pork,1963/01/01,2794,2023/08/31 04:02:51
Meats and poultry,Pork,1963/02/01,2784,2023/08/31 04:02:51
Meats and poultry,Pork,1963/03/01,2797,2023/08/31 04:02:51
Meats and poultry,Pork,1963/04/01,2786,2023/08/31 04:02:51
Meats and poultry,Pork,1963/05/01,2808,2023/08/31 04:02:51
Meats and poultry,Pork,1963/06/01,2831,2023/08/31 04:02:51
Meats and poultry,Pork,1963/07/01,2865,2023/08/31 04:02:51
Meats and poultry,Pork,1963/08/01,2886,2023/08/31 04:02:51
Meats and poultry,Pork,1963/09/01,2826,2023/08/31 04:02:51
Meats and poultry,Pork,1963/10/01,2847,2023/08/31 04:02:51
Meats and poultry,Pork,1963/11/01,2877,2023/08/31 04:02:51
Meats and poultry,Pork,1963/12/01,2859,2023/08/31 04:02:51
Meats and poultry,Pork,1964/01/01,2897,2023/08/31 04:02:51
Meats and poultry,Pork,1964/02/01,2902,2023/08/31 04:02:51
Meats and poultry,Pork,1964/03/01,2931,2023/08/31 04:02:51
Meats and poultry,Pork,1964/04/01,2928,2023/08/31 04:02:51
Meats and poultry,Pork,1964/05/01,2962,2023/08/31 04:02:51
Meats and poultry,Pork,1964/06/01,2966,2023/08/31 04:02:51
Meats and poultry,Pork,1964/07/01,2999,2023/08/31 04:02:51
Meats and poultry,Pork,1964/08/01,3006,2023/08/31 04:02:51
Meats and poultry,Pork,1964/09/01,2992,2023/08/31 04:02:51
Meats and poultry,Pork,1964/10/01,2986,2023/08/31 04:02:51
Meats and poultry,Pork,1964/11/01,2955,2023/08/31 04:02:51
Meats and poultry,Pork,1964/12/01,3056,2023/08/31 04:02:51
Meats and poultry,Pork,1965/01/01,2993,2023/08/31 04:02:51
Meats and poultry,Pork,1965/02/01,3003,2023/08/31 04:02:51
Meats and poultry,Pork,1965/03/01,2960,2023/08/31 04:02:51
Meats and poultry,Pork,1965/04/01,3000,2023/08/31 04:02:51
Meats and poultry,Pork,1965/05/01,3012,2023/08/31 04:02:51
Meats and poultry,Pork,1965/06/01,3047,2023/08/31 04:02:51
Meats and poultry,Pork,1965/07/01,3089,2023/08/31 04:02:51
Meats and poultry,Pork,1965/08/01,3106,2023/08/31 04:02:51
Meats and poultry,Pork,1965/09/01,3082,2023/08/31 04:02:51
Meats and poultry,Pork,1965/10/01,3268,2023/08/31 04:02:51
Meats and poultry,Pork,1965/11/01,3230,2023/08/31 04:02:51
Meats and poultry,Pork,1965/12/01,3326,2023/08/31 04:02:51
Meats and poultry,Pork,1966/01/01,3331,2023/08/31 04:02:51
Meats and poultry,Pork,1966/02/01,3408,2023/08/31 04:02:51
Meats and poultry,Pork,1966/03/01,3462,2023/08/31 04:02:51
Meats and poultry,Pork,1966/04/01,3510,2023/08/31 04:02:51
Meats and poultry,Pork,1966/05/01,3508,2023/08/31 04:02:51
Meats and poultry,Pork,1966/06/01,3525,2023/08/31 04:02:51
Meats and poultry,Pork,1966/07/01,3601,2023/08/31 04:02:51
Meats and poultry,Pork,1966/08/01,3583,2023/08/31 04:02:51
Meats and poultry,Pork,1966/09/01,3620,2023/08/31 04:02:51
Meats and poultry,Pork,1966/10/01,3598,2023/08/31 04:02:51
Meats and poultry,Pork,1966/11/01,3642,2023/08/31 04:02:51
Meats and poultry,Pork,1966/12/01,3632,2023/08/31 04:02:51
Meats and poultry,Pork,1967/01/01,3676,2023/08/31 04:02:51
Meats and poultry,Pork,1967/02/01,3695,2023/08/31 04:02:51
Meats and poultry,Pork,1967/03/01,3719,2023/08/31 04:02:51
Meats and poultry,Pork,1967/04/01,3731,2023/08/31 04:02:51
Meats and poultry,Pork,1967/05/01,3702,2023/08/31 04:02:51
Meats and poultry,Pork,1967/06/01,3727,2023/08/31 04:02:51
Meats and poultry,Pork,1967/07/01,3675,2023/08/31 04:02:51
Meats and poultry,Pork,1967/08/01,3704,2023/08/31 04:02:51
Meats and poultry,Pork,1967/09/01,3695,2023/08/31 04:02:51
Meats and poultry,Pork,1967/10/01,3645,2023/08/31 04:02:51
Meats and poultry,Pork,1967/11/01,3628,2023/08/31 04:02:51
Meats and poultry,Pork,1967/12/01,3671,2023/08/31 04:02:51
Meats and poultry,Pork,1968/01/01,3573,2023/08/31 04:02:51
Meats and poultry,Pork,1968/02/01,3507,2023/08/31 04:02:51
Meats and poultry,Pork,1968/03/01,3530,2023/08/31 04:02:51
Meats and poultry,Pork,1968/04/01,3465,2023/08/31 04:02:51
Meats and poultry,Pork,1968/05/01,3451,2023/08/31 04:02:51
Meats and poultry,Pork,1968/06/01,3489,2023/08/31 04:02:51
Meats and poultry,Pork,1968/07/01,3498,2023/08/31 04:02:51
Meats and poultry,Pork,1968/08/01,3523,2023/08/31 04:02:51
Meats and poultry,Pork,1968/09/01,3503,2023/08/31 04:02:51
Meats and poultry,Pork,1968/10/01,3541,2023/08/31 04:02:51
Meats and poultry,Pork,1968/11/01,3659,2023/08/31 04:02:51
Meats and poultry,Pork,1968/12/01,3657,2023/08/31 04:02:51
Meats and poultry,Pork,1969/01/01,3743,2023/08/31 04:02:51
Meats and poultry,Pork,1969/02/01,3833,2023/08/31 04:02:51
Meats and poultry,Pork,1969/03/01,3882,2023/08/31 04:02:51
Meats and poultry,Pork,1969/04/01,3935,2023/08/31 04:02:51
Meats and poultry,Pork,1969/05/01,4079,2023/08/31 04:02:51
Meats and poultry,Pork,1969/06/01,4083,2023/08/31 04:02:51
Meats and poultry,Pork,1969/07/01,4184,2023/08/31 04:02:51
Meats and poultry,Pork,1969/08/01,4293,2023/08/31 04:02:51
Meats and poultry,Pork,1969/09/01,4314,2023/08/31 04:02:51
Meats and poultry,Pork,1969/10/01,4444,2023/08/31 04:02:51
Meats and poultry,Pork,1969/11/01,4478,2023/08/31 04:02:51
Meats and poultry,Pork,1969/12/01,4520,2023/08/31 04:02:51
Meats and poultry,Pork,1970/01/01,4661,2023/08/31 04:02:51
Meats and poultry,Pork,1970/02/01,4692,2023/08/31 04:02:51
Meats and poultry,Pork,1970/03/01,4749,2023/08/31 04:02:51
Meats and poultry,Pork,1970/04/01,4721,2023/08/31 04:02:51
Meats and poultry,Pork,1970/05/01,4778,2023/08/31 04:02:51
Meats and poultry,Pork,1970/06/01,4795,2023/08/31 04:02:51
Meats and poultry,Pork,1970/07/01,4750,2023/08/31 04:02:51
Meats and poultry,Pork,1970/08/01,4752,2023/08/31 04:02:51
Meats and poultry,Pork,1970/09/01,4794,2023/08/31 04:02:51
Meats and poultry,Pork,1970/10/01,4705,2023/08/31 04:02:51
Meats and poultry,Pork,1970/11/01,4704,2023/08/31 04:02:51
Meats and poultry,Pork,1970/12/01,4754,2023/08/31 04:02:51
Meats and poultry,Pork,1971/01/01,4574,2023/08/31 04:02:51
Meats and poultry,Pork,1971/02/01,4496,2023/08/31 04:02:51
Meats and poultry,Pork,1971/03/01,4400,2023/08/31 04:02:51
Meats and poultry,Pork,1971/04/01,4407,2023/08/31 04:02:51
Meats and poultry,Pork,1971/05/01,4354,2023/08/31 04:02:51
Meats and poultry,Pork,1971/06/01,4325,2023/08/31 04:02:51
Meats and poultry,Pork,1971/07/01,4280,2023/08/31 04:02:51
Meats and poultry,Pork,1971/08/01,4241,2023/08/31 04:02:51
Meats and poultry,Pork,1971/09/01,4220,2023/08/31 04:02:51
Meats and poultry,Pork,1971/10/01,4242,2023/08/31 04:02:51
Meats and poultry,Pork,1971/11/01,4265,2023/08/31 04:02:51
Meats and poultry,Pork,1971/12/01,4337,2023/08/31 04:02:51
Meats and poultry,Pork,1972/01/01,4265,2023/08/31 04:02:51
Meats and poultry,Pork,1972/02/01,4417,2023/08/31 04:02:51
Meats and poultry,Pork,1972/03/01,4519,2023/08/31 04:02:51
Meats and poultry,Pork,1972/04/01,4608,2023/08/31 04:02:51
Meats and poultry,Pork,1972/05/01,4705,2023/08/31 04:02:51
Meats and poultry,Pork,1972/06/01,4747,2023/08/31 04:02:51
Meats and poultry,Pork,1972/07/01,4809,2023/08/31 04:02:51
Meats and poultry,Pork,1972/08/01,4878,2023/08/31 04:02:51
Meats and poultry,Pork,1972/09/01,4972,2023/08/31 04:02:51
Meats and poultry,Pork,1972/10/01,5067,2023/08/31 04:02:51
Meats and poultry,Pork,1972/11/01,5100,2023/08/31 04:02:51
Meats and poultry,Pork,1972/12/01,5141,2023/08/31 04:02:51
Meats and poultry,Pork,1973/01/01,5242,2023/08/31 04:02:51
Meats and poultry,Pork,1973/02/01,5338,2023/08/31 04:02:51
Meats and poultry,Pork,1973/03/01,5426,2023/08/31 04:02:51
Meats and poultry,Pork,1973/04/01,5504,2023/08/31 04:02:51
Meats and poultry,Pork,1973/05/01,5534,2023/08/31 04:02:51
Meats and poultry,Pork,1973/06/01,5605,2023/08/31 04:02:51
Meats and poultry,Pork,1973/07/01,5831,2023/08/31 04:02:51
Meats and poultry,Pork,1973/08/01,5720,2023/08/31 04:02:51
Meats and poultry,Pork,1973/09/01,5750,2023/08/31 04:02:51
Meats and poultry,Pork,1973/10/01,5698,2023/08/31 04:02:51
Meats and poultry,Pork,1973/11/01,5703,2023/08/31 04:02:51
Meats and poultry,Pork,1973/12/01,5721,2023/08/31 04:02:51
Meats and poultry,Pork,1974/01/01,5716,2023/08/31 04:02:51
Meats and poultry,Pork,1974/02/01,5701,2023/08/31 04:02:51
Meats and poultry,Pork,1974/03/01,5607,2023/08/31 04:02:51
Meats and poultry,Pork,1974/04/01,5509,2023/08/31 04:02:51
Meats and poultry,Pork,1974/05/01,5468,2023/08/31 04:02:51
Meats and poultry,Pork,1974/06/01,5461,2023/08/31 04:02:51
Meats and poultry,Pork,1974/07/01,5481,2023/08/31 04:02:51
Meats and poultry,Pork,1974/08/01,5601,2023/08/31 04:02:51
Meats and poultry,Pork,1974/09/01,5613,2023/08/31 04:02:51
Meats and poultry,Pork,1974/10/01,5642,2023/08/31 04:02:51
Meats and poultry,Pork,1974/11/01,5736,2023/08/31 04:02:51
Meats and poultry,Pork,1974/12/01,5676,2023/08/31 04:02:51
Meats and poultry,Pork,1975/01/01,5829,2023/08/31 04:02:51
Meats and poultry,Pork,1975/02/01,5931,2023/08/31 04:02:51
Meats and poultry,Pork,1975/03/01,6066,2023/08/31 04:02:51
Meats and poultry,Pork,1975/04/01,6075,2023/08/31 04:02:51
Meats and poultry,Pork,1975/05/01,6307,2023/08/31 04:02:51
Meats and poultry,Pork,1975/06/01,6377,2023/08/31 04:02:51
Meats and poultry,Pork,1975/07/01,6528,2023/08/31 04:02:51
Meats and poultry,Pork,1975/08/01,6575,2023/08/31 04:02:51
Meats and poultry,Pork,1975/09/01,6578,2023/08/31 04:02:51
Meats and poultry,Pork,1975/10/01,6557,2023/08/31 04:02:51
Meats and poultry,Pork,1975/11/01,6587,2023/08/31 04:02:51
Meats and poultry,Pork,1975/12/01,6562,2023/08/31 04:02:51
Meats and poultry,Poultry,1959/01/01,1699,2023/08/31 04:02:51
Meats and poultry,Poultry,1959/02/01,1677,2023/08/31 04:02:51
Meats and poultry,Poultry,1959/03/01,1645,2023/08/31 04:02:51
Meats and poultry,Poultry,1959/04/01,1644,2023/08/31 04:02:51
Meats and poultry,Poultry,1959/05/01,1676,2023/08/31 04:02:51
Meats and poultry,Poultry,1959/06/01,1688,2023/08/31 04:02:51
Meats and poultry,Poultry,1959/07/01,1683,2023/08/31 04:02:51
Meats and poultry,Poultry,1959/08/01,1693,2023/08/31 04:02:51
Meats and poultry,Poultry,1959/09/01,1715,2023/08/31 04:02:51
Meats and poultry,Poultry,1959/10/01,1728,2023/08/31 04:02:51
Meats and poultry,Poultry,1959/11/01,1723,2023/08/31 04:02:51
Meats and poultry,Poultry,1959/12/01,1769,2023/08/31 04:02:51
Meats and poultry,Poultry,1960/01/01,1755,2023/08/31 04:02:51
Meats and poultry,Poultry,1960/02/01,1755,2023/08/31 04:02:51
Meats and poultry,Poultry,1960/03/01,1817,2023/08/31 04:02:51
Meats and poultry,Poultry,1960/04/01,1858,2023/08/31 04:02:51
Meats and poultry,Poultry,1960/05/01,1851,2023/08/31 04:02:51
Meats and poultry,Poultry,1960/06/01,1856,2023/08/31 04:02:51
Meats and poultry,Poultry,1960/07/01,1879,2023/08/31 04:02:51
Meats and poultry,Poultry,1960/08/01,1862,2023/08/31 04:02:51
Meats and poultry,Poultry,1960/09/01,1857,2023/08/31 04:02:51
Meats and poultry,Poultry,1960/10/01,1875,2023/08/31 04:02:51
Meats and poultry,Poultry,1960/11/01,1914,2023/08/31 04:02:51
Meats and poultry,Poultry,1960/12/01,1873,2023/08/31 04:02:51
Meats and poultry,Poultry,1961/01/01,1888,2023/08/31 04:02:51
Meats and poultry,Poultry,1961/02/01,1886,2023/08/31 04:02:51
Meats and poultry,Poultry,1961/03/01,1882,2023/08/31 04:02:51
Meats and poultry,Poultry,1961/04/01,1879,2023/08/31 04:02:51
Meats and poultry,Poultry,1961/05/01,1865,2023/08/31 04:02:51
Meats and poultry,Poultry,1961/06/01,1862,2023/08/31 04:02:51
Meats and poultry,Poultry,1961/07/01,1834,2023/08/31 04:02:51
Meats and poultry,Poultry,1961/08/01,1862,2023/08/31 04:02:51
Meats and poultry,Poultry,1961/09/01,1869,2023/08/31 04:02:51
Meats and poultry,Poultry,1961/10/01,1859,2023/08/31 04:02:51
Meats and poultry,Poultry,1961/11/01,1857,2023/08/31 04:02:51
Meats and poultry,Poultry,1961/12/01,1885,2023/08/31 04:02:51
Meats and poultry,Poultry,1962/01/01,1877,2023/08/31 04:02:51
Meats and poultry,Poultry,1962/02/01,1906,2023/08/31 04:02:51
Meats and poultry,Poultry,1962/03/01,1918,2023/08/31 04:02:51
Meats and poultry,Poultry,1962/04/01,1915,2023/08/31 04:02:51
Meats and poultry,Poultry,1962/05/01,1936,2023/08/31 04:02:51
Meats and poultry,Poultry,1962/06/01,1936,2023/08/31 04:02:51
Meats and poultry,Poultry,1962/07/01,1944,2023/08/31 04:02:51
Meats and poultry,Poultry,1962/08/01,1969,2023/08/31 04:02:51
Meats and poultry,Poultry,1962/09/01,2009,2023/08/31 04:02:51
Meats and poultry,Poultry,1962/10/01,1992,2023/08/31 04:02:51
Meats and poultry,Poultry,1962/11/01,1996,2023/08/31 04:02:51
Meats and poultry,Poultry,1962/12/01,1990,2023/08/31 04:02:51
Meats and poultry,Poultry,1963/01/01,2013,2023/08/31 04:02:51
Meats and poultry,Poultry,1963/02/01,1999,2023/08/31 04:02:51
Meats and poultry,Poultry,1963/03/01,2004,2023/08/31 04:02:51
Meats and poultry,Poultry,1963/04/01,1994,2023/08/31 04:02:51
Meats and poultry,Poultry,1963/05/01,2011,2023/08/31 04:02:51
Meats and poultry,Poultry,1963/06/01,2031,2023/08/31 04:02:51
Meats and poultry,Poultry,1963/07/01,2059,2023/08/31 04:02:51
Meats and poultry,Poultry,1963/08/01,2080,2023/08/31 04:02:51
Meats and poultry,Poultry,1963/09/01,2044,2023/08/31 04:02:51
Meats and poultry,Poultry,1963/10/01,2069,2023/08/31 04:02:51
Meats and poultry,Poultry,1963/11/01,2101,2023/08/31 04:02:51
Meats and poultry,Poultry,1963/12/01,2099,2023/08/31 04:02:51
Meats and poultry,Poultry,1964/01/01,2138,2023/08/31 04:02:51
Meats and poultry,Poultry,1964/02/01,2155,2023/08/31 04:02:51
Meats and poultry,Poultry,1964/03/01,2189,2023/08/31 04:02:51
Meats and poultry,Poultry,1964/04/01,2200,2023/08/31 04:02:51
Meats and poultry,Poultry,1964/05/01,2237,2023/08/31 04:02:51
Meats and poultry,Poultry,1964/06/01,2252,2023/08/31 04:02:51
Meats and poultry,Poultry,1964/07/01,2287,2023/08/31 04:02:51
Meats and poultry,Poultry,1964/08/01,2302,2023/08/31 04:02:51
Meats and poultry,Poultry,1964/09/01,2299,2023/08/31 04:02:51
Meats and poultry,Poultry,1964/10/01,2300,2023/08/31 04:02:51
Meats and poultry,Poultry,1964/11/01,2280,2023/08/31 04:02:51
